pid,lot_frontage,lot_area,has_alley,is_lot_shape_regluar,is_land_countour_hls,is_land_slope_mod,overall_qual,mas_vnr_area,exter_qual_Ex_Gd,bsmt_qual_Ex_Gd,bsmt_cond_is_TA_Gd_Ex,has_bsmt_exposure,bsmt_unf_sf,total_bsmt_sf,is_heating_qc_Ex,has_central_air,electrical_is_SBrkr,1st_flr_sf,2nd_flr_sf,gr_liv_area,full_bath,bedroom_abvgr,kitchen_qual_Ex_Gd,totrms_abvgrd,is_functional,has_fireplace,fireplace_qu_Ex_Gd,garage_type_Attchd_BuiltIn,garage_cars,garage_area,garage_qual_Ex_Gd_TA,garage_cond_Ex_Gd_TA,is_fully_paved_drive,has_fence,has_misc_feature,saleprice,ms_subclass_group_1,ms_subclass_group_2,ms_zoning_RL,ms_zoning_FV,lot_config_Inside,lot_config_Corner,neighborhood_group_1,neighborhood_group_2,neighborhood_group_3,bldg_type_1Fam,bldg_type_TwnhsE,house_style_2Story,house_style_1Story,home_age,home_has_remodel,mas_vnr_type_Stone,mas_vnr_type_BrkFace,has_basement,roof_style_Gable,roof_style_Hip,exterior_has_VinylSd,exterior_has_MetalSd,exterior_has_HdBoard,exterior_has_Wd_Sdng,exterior_has_Plywood,foundation_PConc,foundation_CBlock,bsmt_GLQ_sf,bsmt_ALQ_sf,bsmt_BLQ_sf,bsmt_LwQ_sf,bsmt_Rec_sf,has_2nd_flr,total_full_baths,total_baths,garage_new_2006,has_garage,garage_finish_RFn,garage_finish_Unf,garage_finish_Fin,all_porch_sf,has_porch,sold_premium_month,yr_sold_2006,yr_sold_2007,yr_sold_2008,yr_sold_2009,sale_type_WD,sale_type_New
903234160,60.0,6180,0,1,0,0,6,0.0,0,0,1,0,960.0,960.0,0,0,1,986,0,986,1,2,0,5,1,1,1,0,1.0,180.0,1,1,1,1,1,102000,0,0,0,0,0,1,1,0,0,1,0,0,1,84,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,128,1,0,0,1,0,0,0,0
903451110,57.0,7449,1,1,0,0,7,0.0,0,0,1,0,637.0,637.0,1,1,0,1108,0,1108,1,3,1,6,1,1,1,1,1.0,280.0,1,1,0,0,1,139400,1,0,0,0,1,0,0,0,0,1,0,0,0,80,0,0,0,1,1,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,205,1,1,0,1,0,0,0,0
535381060,60.0,10410,1,1,0,0,3,0.0,0,0,1,0,672.0,672.0,0,1,1,694,520,1214,1,3,0,6,1,0,0,0,3.0,936.0,1,1,1,0,1,105000,1,0,1,0,0,1,1,0,0,1,0,0,0,95,0,0,0,1,1,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0,1,0,1,0,376,1,1,1,0,0,0,0,0
526355190,95.0,15865,0,0,0,1,8,0.0,1,0,1,1,1043.0,2217.0,1,1,1,2217,0,2217,2,4,1,8,1,1,0,1,2.0,621.0,1,1,1,1,1,268000,0,1,1,0,1,0,1,0,0,1,0,0,1,40,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,351.0,0.0,0.0,823.0,0,3.0,3.0,0,1,0,1,0,512,1,0,0,1,0,0,0,0
905426150,69.05520046484602,19690,0,0,0,0,6,0.0,1,1,1,1,697.0,697.0,0,1,1,1575,626,2201,2,4,1,8,1,1,1,1,2.0,432.0,1,1,1,0,1,274970,1,0,1,0,0,0,1,0,0,1,0,0,0,44,1,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0,1,0,1,0,822,1,1,1,0,0,0,0,0
528228455,43.0,3182,0,1,0,0,7,16.0,1,1,1,1,1204.0,1220.0,1,1,1,1220,0,1220,2,2,1,5,1,1,1,1,2.0,397.0,1,1,1,1,1,180000,0,1,1,0,1,0,0,1,0,0,1,0,1,5,0,0,1,1,1,0,1,0,0,0,0,1,0,16.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,0,1,116,1,1,0,0,0,1,0,0
902306130,60.0,9600,0,1,0,0,7,0.0,0,0,1,0,548.0,689.0,1,1,1,689,689,1378,2,3,1,7,1,1,1,0,2.0,360.0,1,1,0,1,1,161000,1,0,0,0,1,0,1,0,0,1,0,1,0,82,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,141.0,1,2.0,2.0,0,1,0,1,0,116,1,0,0,0,1,0,0,0
905478190,60.0,11100,0,1,0,0,4,0.0,0,0,0,0,0.0,0.0,1,1,1,930,0,930,1,2,1,6,1,0,0,0,1.0,308.0,1,1,1,1,1,84900,0,1,1,0,1,0,1,0,0,1,0,0,1,64,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
535304060,70.0,13587,0,1,0,0,5,0.0,0,0,1,1,456.0,988.0,0,1,1,988,0,988,1,2,0,5,1,0,0,1,1.0,264.0,1,1,1,1,1,119000,1,0,1,0,1,0,1,0,0,0,0,0,1,52,1,0,0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,532.0,0,2.0,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
921201060,85.0,11447,0,0,0,0,8,674.0,1,1,1,1,393.0,1964.0,1,1,1,1964,0,1964,2,3,1,7,1,1,1,1,3.0,892.0,1,1,1,1,1,370000,0,1,1,0,1,0,0,1,0,1,0,0,1,5,0,0,1,1,1,0,1,0,0,0,0,1,0,1571.0,0.0,0.0,0.0,0.0,0,3.0,4.0,0,1,0,0,1,265,1,1,0,0,1,0,0,0
906392080,64.0,7242,0,1,0,0,7,0.0,1,1,1,0,1270.0,1270.0,1,1,1,1270,0,1270,2,2,1,6,1,0,0,1,2.0,524.0,1,1,1,1,1,175900,0,1,1,0,1,0,0,1,0,1,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,1,0,0,96,1,1,0,1,0,0,0,0
906226120,64.0,7018,0,1,0,0,5,0.0,0,0,0,0,0.0,0.0,0,1,1,1120,1120,2240,2,6,0,12,1,0,0,0,2.0,528.0,1,1,1,1,1,142953,1,0,1,0,1,0,0,1,0,0,0,1,0,31,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0,1,0,1,0,154,1,1,0,0,0,1,0,0
533250190,50.0,9466,0,0,0,0,8,0.0,1,1,1,1,0.0,1494.0,1,1,1,1494,0,1494,1,1,1,5,1,1,1,1,2.0,478.0,1,1,1,1,1,279700,0,1,1,0,0,0,0,1,0,0,1,0,1,16,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,1037.0,0.0,457.0,0.0,0,2.0,3.0,0,1,0,0,1,247,1,0,0,1,0,0,0,0
535152280,70.0,8400,0,1,0,0,5,0.0,0,0,1,1,556.0,1179.0,0,1,1,1364,0,1364,1,3,0,6,1,1,1,1,1.0,331.0,1,1,1,0,1,132000,0,1,1,0,0,1,1,0,0,1,0,0,1,53,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,623.0,0.0,0.0,0,1.0,2.0,0,1,1,0,0,60,1,0,1,0,0,0,0,0
907253130,69.05520046484602,11050,0,1,0,0,9,204.0,1,1,1,1,536.0,1440.0,1,1,1,1476,677,2153,2,3,1,8,1,1,1,1,3.0,736.0,1,1,1,1,1,313000,0,1,1,0,1,0,0,1,0,1,0,1,0,10,1,0,1,1,0,1,1,0,0,0,0,1,0,904.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,0,0,1,395,1,0,0,0,0,1,0,0
911175360,60.0,11040,0,1,0,1,4,0.0,0,0,1,0,0.0,637.0,0,1,1,897,439,1336,1,3,0,7,1,0,0,0,1.0,570.0,1,1,1,1,1,108000,1,0,0,0,1,0,0,0,0,1,0,0,0,90,0,0,0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,637.0,1,1.0,2.0,0,1,0,1,0,167,1,1,1,0,0,0,0,0
908128110,60.0,6931,0,1,0,0,7,92.0,1,1,1,0,746.0,746.0,1,1,1,760,896,1656,2,3,1,7,1,1,1,1,2.0,397.0,1,1,1,1,1,165400,0,1,1,0,1,0,1,0,0,1,0,1,0,7,0,1,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,0,1,306,1,1,0,0,1,0,0,0
907130110,65.0,12438,0,0,0,0,6,68.0,1,1,1,0,781.0,781.0,1,1,1,795,704,1499,2,3,1,6,1,1,0,1,2.0,473.0,1,1,1,1,1,187000,0,1,1,0,1,0,0,1,0,1,0,1,0,15,1,0,1,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,1,0,0,504,1,1,1,0,0,0,0,0
528321010,174.0,15138,0,0,0,0,8,506.0,1,1,1,0,773.0,1462.0,1,1,1,1490,1304,2794,2,4,1,9,1,1,0,1,3.0,810.0,1,1,1,1,1,403000,0,1,1,0,1,0,0,0,1,1,0,1,0,15,0,0,1,1,1,0,1,0,0,0,0,1,0,689.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,0,0,1,348,1,1,0,0,0,1,0,0
527327050,69.05520046484602,12046,0,0,0,0,6,298.0,0,0,1,0,692.0,848.0,0,1,1,1118,912,2030,2,4,1,8,1,1,0,1,2.0,551.0,1,1,1,1,1,195000,0,1,1,0,1,0,0,1,0,1,0,1,0,34,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,156.0,0.0,1,2.0,3.0,0,1,0,0,1,224,1,1,0,1,0,0,0,0
535105110,100.0,9600,0,0,0,0,6,291.0,0,0,1,1,618.0,1218.0,0,1,1,1254,0,1254,1,3,0,6,1,1,1,1,2.0,525.0,1,1,1,1,1,158500,1,0,1,0,1,0,1,0,0,1,0,0,0,49,1,0,1,1,0,1,0,0,0,0,0,0,1,0.0,600.0,0.0,0.0,0.0,0,2.0,2.0,0,1,1,0,0,168,1,0,0,1,0,0,0,0
907251100,90.0,11367,0,1,0,0,8,210.0,1,1,1,1,133.0,1065.0,1,1,1,1091,898,1989,2,3,1,7,1,1,1,1,2.0,586.0,1,1,1,1,1,255000,0,1,1,0,0,1,0,1,0,1,0,1,0,8,1,0,1,1,1,0,1,0,0,0,0,1,0,932.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,0,0,1,259,1,1,1,0,0,0,0,0
909428170,56.0,26073,0,0,0,0,5,0.0,0,0,1,0,782.0,1898.0,1,1,0,1898,0,1898,2,3,0,7,1,1,0,1,2.0,484.0,1,1,1,0,1,236500,0,1,1,0,0,0,0,1,0,1,0,0,1,54,1,0,0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1116.0,0,2.0,3.0,0,1,0,1,0,275,1,0,0,0,1,0,0,0
527455250,65.0,7150,0,1,0,0,5,52.0,0,0,1,0,263.0,988.0,0,1,1,988,0,988,1,3,0,5,1,0,0,0,1.0,360.0,1,1,1,1,1,129250,0,1,1,0,1,0,1,0,0,1,0,0,1,44,1,0,1,1,0,1,0,0,1,0,0,0,1,0.0,0.0,725.0,0.0,0.0,0,2.0,2.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
909475140,100.0,15602,0,0,0,0,7,0.0,0,0,1,0,254.0,1501.0,0,1,1,1801,0,1801,2,1,0,6,1,1,0,1,2.0,484.0,1,1,1,0,1,289000,0,1,1,0,1,0,0,1,0,1,0,0,1,51,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0,1247.0,0.0,0.0,0.0,0,3.0,3.0,0,1,0,0,1,215,1,0,0,0,0,0,0,0
914476080,76.0,10260,0,1,0,0,5,0.0,0,0,0,0,0.0,0.0,0,1,1,936,936,1872,2,4,0,8,1,0,0,1,2.0,484.0,1,1,1,1,1,100000,1,0,1,0,1,0,1,0,0,0,0,1,0,34,1,0,0,0,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,2.0,4.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
907275150,69.05520046484602,12728,0,1,0,0,8,256.0,1,1,1,1,333.0,1531.0,1,1,1,1531,908,2439,2,4,1,7,1,1,0,1,2.0,560.0,1,1,1,1,1,275000,0,1,1,0,1,0,0,1,0,1,0,1,0,9,1,0,1,1,1,0,1,0,0,0,0,1,0,1198.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,0,0,1,305,1,1,0,1,0,0,0,0
907265100,96.0,11690,0,0,0,0,8,192.0,1,1,1,1,850.0,850.0,1,1,1,886,878,1764,2,3,1,7,1,1,0,1,2.0,560.0,1,1,1,1,1,207000,0,1,1,0,1,0,0,1,0,1,0,1,0,11,0,0,1,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,1,0,149,1,1,0,0,1,0,0,0
534226060,71.0,9230,0,1,0,0,5,166.0,0,0,1,1,203.0,864.0,0,1,1,1200,0,1200,1,1,1,6,1,0,0,0,2.0,884.0,1,1,1,0,1,146000,0,1,1,0,0,1,1,0,0,1,0,0,1,45,0,0,1,1,0,1,0,1,0,0,0,0,1,661.0,0.0,0.0,0.0,0.0,0,2.0,3.0,0,1,0,1,0,64,1,0,1,0,0,0,0,0
527450460,21.0,1890,0,1,0,0,6,380.0,0,0,1,0,212.0,494.0,1,1,1,494,536,1030,1,3,0,6,1,0,0,0,1.0,264.0,1,1,1,1,1,116000,1,0,0,0,1,0,1,0,0,0,0,1,0,38,1,0,1,1,1,0,0,0,1,0,0,0,1,0.0,282.0,0.0,0.0,0.0,1,1.0,2.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
907285020,69.05520046484602,9375,0,1,0,0,7,573.0,0,1,1,0,318.0,1057.0,1,1,1,1057,977,2034,2,3,1,8,1,0,0,1,2.0,645.0,1,1,1,0,1,219500,0,1,1,0,1,0,0,1,0,1,0,1,0,13,0,0,1,1,1,0,1,0,0,0,0,1,0,739.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,1,0,0,612,1,0,0,0,0,1,0,0
528188020,48.0,3480,0,1,0,0,7,163.0,1,1,1,0,1405.0,1405.0,1,1,1,1405,0,1405,2,2,1,6,1,1,0,1,2.0,478.0,1,1,1,1,1,173000,0,1,1,0,1,0,0,0,1,0,1,0,1,7,1,1,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,1,0,0,184,1,1,0,0,0,1,0,0
905377010,69.05520046484602,17140,0,1,0,0,4,0.0,0,0,1,0,75.0,1134.0,1,1,0,1229,0,1229,1,3,0,6,1,0,0,1,1.0,284.0,1,1,1,1,1,135000,0,1,1,0,1,0,1,0,0,1,0,0,1,54,1,0,0,1,1,0,1,0,0,0,0,0,1,0.0,1059.0,0.0,0.0,0.0,0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
907260050,70.0,8749,0,1,0,0,7,0.0,1,1,1,0,325.0,979.0,1,1,1,992,940,1932,2,3,1,7,1,1,1,1,2.0,610.0,1,1,1,1,1,213000,0,1,1,0,1,0,0,1,0,1,0,1,0,7,1,0,0,1,1,0,1,0,0,0,0,1,0,654.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,1,0,0,120,1,1,0,1,0,0,0,0
905226130,91.0,11375,0,1,0,0,6,0.0,0,0,1,0,231.0,967.0,0,1,1,1299,0,1299,1,3,1,6,1,1,0,1,2.0,494.0,1,1,1,1,1,150000,0,1,1,0,1,0,1,0,0,1,0,0,1,56,0,0,0,1,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,736.0,0,1.0,1.0,0,1,0,1,0,361,1,0,0,1,0,0,0,0
528228275,53.0,3922,0,1,0,0,7,72.0,1,1,1,1,1258.0,1258.0,1,1,1,1402,0,1402,0,2,1,7,1,1,1,1,3.0,648.0,1,1,1,1,1,194201,0,1,1,0,1,0,0,1,0,0,1,0,1,4,0,0,1,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,1,1,0,0,1,136,1,0,0,1,0,0,0,1
528228450,43.0,3182,0,1,0,0,7,16.0,1,1,1,0,1330.0,1346.0,1,1,1,1504,0,1504,2,1,1,7,1,1,1,1,2.0,457.0,1,1,1,1,1,181000,0,1,1,0,1,0,0,1,0,0,1,0,1,5,0,0,1,1,1,0,1,0,0,0,0,1,0,16.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,0,1,156,1,0,0,0,0,1,0,0
535154080,75.0,9750,0,1,0,0,6,243.0,0,0,1,0,834.0,1442.0,0,1,1,1442,0,1442,1,4,0,7,1,0,0,1,1.0,301.0,1,1,1,1,0,157900,0,1,1,0,1,0,1,0,0,1,0,0,1,52,1,0,1,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,608.0,0,1.0,2.0,0,1,1,0,0,275,1,0,0,1,0,0,0,0
907187010,72.0,13426,0,0,0,0,7,0.0,1,1,1,1,57.0,951.0,1,1,1,951,828,1779,2,3,1,7,1,1,0,1,2.0,586.0,1,1,1,1,1,217000,0,1,1,0,0,1,0,1,0,1,0,1,0,11,0,0,0,1,1,0,1,0,0,0,0,1,0,894.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,0,0,1,315,1,1,1,0,0,0,0,0
528480040,85.0,10574,0,1,0,0,8,0.0,1,1,1,1,1082.0,1082.0,1,1,1,1082,871,1953,2,3,1,9,1,1,1,1,3.0,1043.0,1,1,1,1,1,252000,0,1,0,1,1,0,0,1,0,1,0,1,0,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,1,0,0,210,1,0,0,0,0,1,0,0
907262080,70.0,8726,0,1,0,0,7,0.0,1,1,1,0,872.0,872.0,1,1,1,872,1037,1909,2,4,1,8,1,0,0,1,2.0,529.0,1,1,1,1,1,197000,0,1,1,0,1,0,0,1,0,1,0,1,0,8,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,1,0,0,108,1,1,1,0,0,0,0,0
528240030,62.0,7984,0,0,0,0,7,200.0,1,1,1,0,868.0,868.0,1,1,1,868,762,1630,2,3,1,7,1,1,1,1,2.0,436.0,1,1,1,1,1,189500,0,1,1,0,1,0,0,1,0,1,0,1,0,6,0,0,1,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,0,1,168,1,1,0,0,0,1,0,0
909101050,45.0,8248,1,1,0,0,5,0.0,0,0,1,0,686.0,686.0,0,1,1,686,564,1250,1,3,0,7,1,0,0,0,1.0,280.0,1,1,0,1,1,116000,1,0,1,0,1,0,1,0,0,1,0,0,0,92,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,3.0,0,1,0,1,0,303,1,1,1,0,0,0,0,0
534251320,69.05520046484602,9790,0,1,0,0,6,451.0,0,0,1,0,678.0,1328.0,0,1,1,1328,0,1328,1,3,0,6,1,1,1,1,2.0,528.0,1,1,1,1,1,143000,0,1,1,0,1,0,0,1,0,1,0,0,1,47,1,0,1,1,0,1,0,0,1,0,0,0,1,0.0,569.0,0.0,0.0,81.0,0,2.0,3.0,0,1,0,1,0,26,1,1,0,0,0,0,0,0
535451040,60.0,7200,0,1,0,0,5,0.0,0,0,1,0,246.0,876.0,0,1,1,988,0,988,1,3,0,6,1,0,0,1,1.0,276.0,1,1,1,1,1,119000,0,1,1,0,1,0,1,0,0,1,0,0,1,60,1,0,0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,534.0,0.0,96.0,0,1.0,1.0,0,1,0,1,0,80,1,0,0,1,0,0,0,0
535455090,60.0,7200,0,1,0,0,6,0.0,0,0,1,0,181.0,854.0,0,1,0,854,424,1278,1,4,0,6,1,0,0,1,1.0,240.0,1,1,1,0,1,127500,1,0,1,0,1,0,1,0,0,1,0,0,0,56,1,0,0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,673.0,1,1.0,1.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
528480110,65.0,8125,0,1,0,0,6,0.0,1,1,1,0,858.0,858.0,1,1,1,858,858,1716,2,3,1,7,1,0,0,1,2.0,615.0,1,1,1,1,1,200825,0,1,0,1,1,0,0,1,0,1,0,1,0,5,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,1,0,0,53,1,0,1,0,0,0,0,0
909101330,60.0,8088,1,1,0,0,2,0.0,0,0,1,0,498.0,498.0,0,0,0,498,0,498,1,1,0,3,1,0,0,0,1.0,216.0,0,0,0,1,1,35000,0,0,1,0,1,0,1,0,0,1,0,0,1,88,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,100,1,0,1,0,0,0,0,0
527357180,69.05520046484602,12511,0,0,0,0,7,168.0,1,1,1,0,432.0,1420.0,1,1,1,1420,1420,2840,2,4,1,8,0,1,1,1,4.0,1314.0,1,1,1,0,1,292500,0,1,1,0,0,1,0,1,0,1,0,1,0,32,1,0,1,1,0,0,0,0,0,0,1,1,0,0.0,988.0,0.0,0.0,0.0,1,2.0,4.0,0,1,0,0,1,224,1,1,0,0,1,0,0,0
527451060,21.0,1869,0,1,0,0,6,127.0,0,0,1,0,162.0,483.0,0,1,1,483,504,987,1,2,0,5,1,0,0,0,1.0,280.0,1,1,1,1,1,106000,1,0,0,0,1,0,1,0,0,0,0,1,0,40,1,0,1,1,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,321.0,1,1.0,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
905201030,94.0,9259,0,1,0,0,4,0.0,0,0,1,0,660.0,660.0,0,0,1,756,0,756,1,2,0,4,1,0,0,0,2.0,440.0,1,1,0,1,1,85000,0,0,1,0,0,1,1,0,0,1,0,0,1,83,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,80,1,1,0,0,0,0,0,0
528186010,129.0,16770,0,1,0,0,8,270.0,1,1,1,1,516.0,1712.0,1,1,1,1712,0,1712,2,3,1,8,1,1,1,1,3.0,701.0,1,1,1,1,1,286500,0,1,1,0,0,1,0,0,1,1,0,0,1,8,0,0,1,1,0,1,1,0,0,0,0,1,0,1196.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,1,0,0,401,1,1,0,0,0,1,0,0
527452190,53.0,4043,0,1,0,0,6,0.0,0,1,1,0,709.0,1069.0,0,1,1,1069,0,1069,2,2,0,4,1,1,0,1,2.0,440.0,1,1,1,1,1,127500,0,1,1,0,1,0,1,0,0,0,1,0,1,33,1,0,0,1,1,0,0,0,0,0,1,0,1,0.0,360.0,0.0,0.0,0.0,0,2.0,2.0,0,1,1,0,0,220,1,1,0,0,0,0,0,0
528456230,75.0,9000,0,1,0,0,7,0.0,1,1,1,0,1335.0,1335.0,1,1,1,1335,0,1335,2,3,1,6,1,0,0,1,2.0,575.0,1,1,1,1,1,210400,0,1,0,1,1,0,0,1,0,1,0,0,1,4,0,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1,1,1,0,0,210,1,1,0,1,0,0,0,1
528186030,62.0,12677,0,0,0,0,8,472.0,1,1,1,1,300.0,1518.0,1,1,1,1518,0,1518,1,1,1,6,1,1,1,1,2.0,588.0,1,1,1,1,1,274000,0,1,1,0,1,0,0,0,1,0,1,0,1,7,0,0,1,1,0,1,0,1,0,0,0,1,0,1218.0,0.0,0.0,0.0,0.0,0,1.0,2.0,0,1,1,0,0,325,1,0,0,0,1,0,0,0
916384100,107.0,12852,0,0,1,0,8,0.0,1,1,1,1,150.0,920.0,1,1,1,920,860,1780,2,3,1,6,1,1,1,1,2.0,612.0,1,1,1,1,1,264966,0,1,1,0,0,1,0,1,0,1,0,1,0,3,1,0,0,1,1,0,1,0,0,0,0,1,0,770.0,0.0,0.0,0.0,0.0,1,3.0,4.0,1,1,0,0,1,192,1,1,0,0,1,0,0,1
903484080,60.0,10320,1,1,0,0,4,0.0,0,0,0,0,771.0,771.0,0,1,1,866,504,1484,2,3,0,6,0,0,0,0,1.0,264.0,1,0,0,1,1,50000,1,0,0,0,0,1,0,0,0,1,0,0,0,100,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0,1,0,1,0,309,1,1,0,1,0,0,0,0
902327040,60.0,10800,0,1,0,0,5,0.0,0,0,1,0,0.0,686.0,0,1,1,966,686,1652,2,4,0,7,1,0,0,0,1.0,416.0,1,1,1,1,0,139000,1,0,0,0,1,0,1,0,0,1,0,0,0,95,0,0,0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,686.0,0.0,1,3.0,3.0,0,1,0,1,0,196,1,1,0,0,0,0,0,0
532476080,69.05520046484602,19522,0,0,0,0,7,272.0,1,1,1,0,496.0,1223.0,0,1,1,1271,1232,2503,2,3,1,7,1,1,0,1,2.0,564.0,1,1,1,1,1,300000,0,1,1,0,1,0,0,1,0,1,0,1,0,20,1,0,1,1,1,0,0,0,1,0,0,1,0,727.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,1,0,0,281,1,0,0,1,0,0,0,0
526355080,75.0,13860,0,1,0,0,8,0.0,1,1,1,1,542.0,1952.0,0,1,1,2000,704,2704,2,4,1,9,1,1,0,1,2.0,538.0,1,1,1,0,1,345000,1,0,1,0,1,0,1,0,0,1,0,0,0,38,0,0,0,1,1,0,0,0,0,1,1,0,1,1410.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,0,0,1,380,1,1,0,0,0,1,0,0
907275080,73.0,11927,0,1,0,0,8,519.0,1,1,1,1,683.0,1556.0,1,1,1,1592,0,1592,2,3,1,7,1,1,0,1,2.0,484.0,1,1,1,1,1,228000,0,1,1,0,1,0,0,1,0,1,0,0,1,16,0,0,1,1,0,1,0,0,1,0,0,1,0,465.0,0.0,408.0,0.0,0.0,0,2.0,2.0,0,1,0,0,1,155,1,1,0,1,0,0,0,0
528250010,69.05520046484602,11950,0,0,0,0,7,0.0,1,1,1,0,384.0,384.0,1,1,1,754,640,1394,2,3,1,7,1,1,0,1,2.0,400.0,1,1,1,1,1,165500,1,0,1,0,0,1,0,1,0,1,0,0,0,7,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,0,1,100,1,0,0,1,0,0,0,0
902100130,57.0,9906,1,1,0,0,4,0.0,0,0,1,0,686.0,686.0,0,0,1,810,518,1328,1,3,0,8,1,0,0,0,1.0,210.0,1,1,1,1,1,107000,1,0,0,0,1,0,1,0,0,1,0,1,0,85,0,0,0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0,1,0,1,0,232,1,1,1,0,0,0,0,0
527127140,41.0,4923,0,1,0,0,8,0.0,1,1,1,1,440.0,1593.0,1,1,1,1593,0,1593,1,0,1,5,1,1,1,1,2.0,682.0,1,1,1,1,1,286000,0,1,1,0,1,0,0,0,1,0,1,0,1,9,0,0,0,1,1,0,0,0,0,0,0,1,0,1153.0,0.0,0.0,0.0,0.0,0,2.0,3.0,0,1,0,0,1,344,1,1,0,0,1,0,0,0
